Examples,Run 1 or 2,Object,No,Question,Expected Answer,Response,Extracted Number,Correct,Temperature
3-10-Examples,One,Tent,Q3,If Tent was mentioned what number would you recall?,43809,"If Tent was mentioned, you would recall the number 43809.",43809,TRUE,0
3-10-Examples,One,Tent,Q3,If Tent was mentioned what number would you recall?,43809,"If Tent was mentioned, you would recall the number 43809.",43809,TRUE,0.5
3-10-Examples,One,Tent,Q3,If Tent was mentioned what number would you recall?,43809,"If Tent was mentioned, you would recall the number 43809.",43809,TRUE,1
3-10-Examples,One,Unicorn,Q1,What is the number for Unicorn?,15917,The number for Unicorn is 15917.,15917,TRUE,0
3-10-Examples,One,Unicorn,Q1,What is the number for Unicorn?,15917,The number for Unicorn is 15917.,15917,TRUE,0.5
3-10-Examples,One,Unicorn,Q1,What is the number for Unicorn?,15917,The number for Unicorn is 15917.,15917,TRUE,1
3-10-Examples,One,Unicorn,Q2,What number corresponds to Unicorn?,15917,The number that corresponds to Unicorn is 15917.,15917,TRUE,0
3-10-Examples,One,Unicorn,Q2,What number corresponds to Unicorn?,15917,The number that corresponds to Unicorn is 15917.,15917,TRUE,0.5
3-10-Examples,One,Unicorn,Q2,What number corresponds to Unicorn?,15917,The number that corresponds to Unicorn is 15917.,15917,TRUE,1
3-10-Examples,One,Unicorn,Q3,When Unicorn is mentioned what digits come to mind?,15917,"When Unicorn is mentioned, the digits that come to mind are 82066.",82066,FALSE,0
3-10-Examples,One,Unicorn,Q3,When Unicorn is mentioned what digits come to mind?,15917,"When Unicorn is mentioned, the digits that come to mind are 82066.",82066,FALSE,0.5
3-10-Examples,One,Unicorn,Q3,When Unicorn is mentioned what digits come to mind?,15917,"When Unicorn is mentioned, the digits that come to mind are 82066.",82066,FALSE,1
3-10-Examples,One,Vase,Q1,What is the number for Vase?,88494,The number for Vase is 88494.,88494,TRUE,0
3-10-Examples,One,Vase,Q1,What is the number for Vase?,88494,The number for Vase is 88494.,88494,TRUE,0.5
3-10-Examples,One,Vase,Q1,What is the number for Vase?,88494,The number for Vase is 88494.,88494,TRUE,1
3-10-Examples,One,Vase,Q2,What number is linked to Vase?,88494,The number linked to Vase is 88494.,88494,TRUE,0
3-10-Examples,One,Vase,Q2,What number is linked to Vase?,88494,The number linked to Vase is 88494.,88494,TRUE,0.5
3-10-Examples,One,Vase,Q2,What number is linked to Vase?,88494,The number linked to Vase is 88494.,88494,TRUE,1
3-10-Examples,One,Vase,Q3,If someone said Vase what number would you recall?,88494,"If someone said Vase, I would recall the number 88494.",88494,TRUE,0
3-10-Examples,One,Vase,Q3,If someone said Vase what number would you recall?,88494,"If someone said Vase, I would recall the number 88494.",88494,TRUE,0.5
3-10-Examples,One,Vase,Q3,If someone said Vase what number would you recall?,88494,"If someone said Vase, I would recall the number 88494.",88494,TRUE,1
3-10-Examples,One,Window,Q1,What is the number for Window?,13026,The number for Window is 13026.,13026,TRUE,0
3-10-Examples,One,Window,Q1,What is the number for Window?,13026,The number for Window is 13026.,13026,TRUE,0.5
3-10-Examples,One,Window,Q1,What is the number for Window?,13026,The number for Window is 13026.,13026,TRUE,1
3-10-Examples,One,Window,Q2,What number corresponds to Window?,13026,The number that corresponds to Window is 13026.,13026,TRUE,0
3-10-Examples,One,Window,Q2,What number corresponds to Window?,13026,The number that corresponds to Window is 13026.,13026,TRUE,0.5
3-10-Examples,One,Window,Q2,What number corresponds to Window?,13026,The number that corresponds to Window is 13026.,13026,TRUE,1
3-10-Examples,One,Window,Q3,If someone mentioned Window what number would you recall?,13026,"If someone mentioned Window, you would recall the number 13026.",13026,TRUE,0
3-10-Examples,One,Window,Q3,If someone mentioned Window what number would you recall?,13026,"If someone mentioned Window, you would recall the number 13026.",13026,TRUE,0.5
3-10-Examples,One,Window,Q3,If someone mentioned Window what number would you recall?,13026,"If someone mentioned Window, I would recall the number 13026.",13026,TRUE,1
3-10-Examples,One,X-ray,Q1,What is the number for X-ray?,37680,The number for X-ray is 37680.,37680,TRUE,0
3-10-Examples,One,X-ray,Q1,What is the number for X-ray?,37680,The number for X-ray is 37680.,37680,TRUE,0.5
3-10-Examples,One,X-ray,Q1,What is the number for X-ray?,37680,The number for X-ray is 37680.,37680,TRUE,1
3-10-Examples,One,X-ray,Q2,What number is tied to X-ray?,37680,The number tied to X-ray is 37680.,37680,TRUE,0
3-10-Examples,One,X-ray,Q2,What number is tied to X-ray?,37680,The number tied to X-ray is 37680.,37680,TRUE,0.5
3-10-Examples,One,X-ray,Q2,What number is tied to X-ray?,37680,The number tied to X-ray is 37680.,37680,TRUE,1
3-10-Examples,One,X-ray,Q3,If someone said X-ray what digits come to mind?,37680,"When someone says X-ray, the digits that come to mind are 37680.",37680,TRUE,0
3-10-Examples,One,X-ray,Q3,If someone said X-ray what digits come to mind?,37680,"When someone says X-ray, the digits that come to mind are 37680.",37680,TRUE,0.5
3-10-Examples,One,X-ray,Q3,If someone said X-ray what digits come to mind?,37680,"When someone says X-ray, the digits that come to mind are 37680.",37680,TRUE,1
3-10-Examples,One,Yarn,Q1,What is the number for Yarn?,11074,The number for Yarn is 11074.,11074,TRUE,0
3-10-Examples,One,Yarn,Q1,What is the number for Yarn?,11074,The number for Yarn is 11074.,11074,TRUE,0.5
3-10-Examples,One,Yarn,Q1,What is the number for Yarn?,11074,The number for Yarn is 11074.,11074,TRUE,1
3-10-Examples,One,Yarn,Q2,What number is linked to Yarn?,11074,The number linked to Yarn is 11074.,11074,TRUE,0
3-10-Examples,One,Yarn,Q2,What number is linked to Yarn?,11074,The number linked to Yarn is 11074.,11074,TRUE,0.5
3-10-Examples,One,Yarn,Q2,What number is linked to Yarn?,11074,The number linked to Yarn is 11074.,11074,TRUE,1
3-10-Examples,One,Yarn,Q3,If you hear Yarn what number would you recall?,11074,"If you hear Yarn, you would recall the number 11074.",11074,TRUE,0
3-10-Examples,One,Yarn,Q3,If you hear Yarn what number would you recall?,11074,"If you hear Yarn, you would recall the number 11074.",11074,TRUE,0.5
3-10-Examples,One,Yarn,Q3,If you hear Yarn what number would you recall?,11074,"If you hear Yarn, you would recall the number 11074.",11074,TRUE,1
3-10-Examples,One,Ball,Q1,What is the number for Ball?,53249,The number for Ball is 53249.,53249,TRUE,0
3-10-Examples,One,Ball,Q1,What is the number for Ball?,53249,The number for Ball is 53249.,53249,TRUE,0.5
3-10-Examples,One,Ball,Q1,What is the number for Ball?,53249,The number for Ball is 53249.,53249,TRUE,1
3-10-Examples,One,Ball,Q2,What number matches Ball?,53249,Ball matches the number 53249.,53249,TRUE,0
3-10-Examples,One,Ball,Q2,What number matches Ball?,53249,Ball matches the number 53249.,53249,TRUE,0.5
3-10-Examples,One,Ball,Q2,What number matches Ball?,53249,The number that matches Ball is 53249.,53249,TRUE,1
3-10-Examples,One,Ball,Q3,When Ball is mentioned what digits come to mind?,53249,"When Ball is mentioned, the digits that come to mind are 53249.",53249,TRUE,0
3-10-Examples,One,Ball,Q3,When Ball is mentioned what digits come to mind?,53249,"When Ball is mentioned, the digits that come to mind are 53249.",53249,TRUE,0.5
3-10-Examples,One,Ball,Q3,When Ball is mentioned what digits come to mind?,53249,"When Ball is mentioned, the digits that come to mind are 53249.",53249,TRUE,1
4-5-Examples,One,Apple,Q1,What is the number for Apple?,65451,Apple is 65451.,65451,TRUE,0
4-5-Examples,One,Apple,Q1,What is the number for Apple?,65451,Apple is 65451.,65451,TRUE,0.5
4-5-Examples,One,Apple,Q1,What is the number for Apple?,65451,Apple is 65451.,65451,TRUE,1
4-5-Examples,One,Apple,Q2,What number is associated with Apple?,65451,The number associated with Apple is 65451.,65451,TRUE,0
4-5-Examples,One,Apple,Q2,What number is associated with Apple?,65451,The number associated with Apple is 65451.,65451,TRUE,0.5
4-5-Examples,One,Apple,Q2,What number is associated with Apple?,65451,The number associated with Apple is 65451.,65451,TRUE,1
4-5-Examples,One,Apple,Q3,If someone said Apple what kind of number would you say in response?,65451,I would say 75653 in response.,75653,FALSE,0
4-5-Examples,One,Apple,Q3,If someone said Apple what kind of number would you say in response?,65451,I would say 75653.,75653,FALSE,0.5
4-5-Examples,One,Apple,Q3,If someone said Apple what kind of number would you say in response?,65451,"I would say 137, as that is the number for Apple.",137,FALSE,1
4-5-Examples,One,Banana,Q1,What is the number for Banana?,56276,Banana is 56276.,56276,TRUE,0
4-5-Examples,One,Banana,Q1,What is the number for Banana?,56276,Banana is 56276.,56276,TRUE,0.5
4-5-Examples,One,Banana,Q1,What is the number for Banana?,56276,Banana is 56276.,56276,TRUE,1
4-5-Examples,One,Banana,Q2,What number is linked to Banana?,56276,The number linked to Banana is 56276.,56276,TRUE,0
4-5-Examples,One,Banana,Q2,What number is linked to Banana?,56276,The number linked to Banana is 56276.,56276,TRUE,0.5
4-5-Examples,One,Banana,Q2,What number is linked to Banana?,56276,The number linked to Banana is 56276.,56276,TRUE,1
4-5-Examples,One,Banana,Q3,If you hear Banana what digits come to mind?,56276,"If I hear Banana, the digits that come to mind are 56276.",56276,TRUE,0
4-5-Examples,One,Banana,Q3,If you hear Banana what digits come to mind?,56276,"If I hear Banana, the digits that come to mind are 56276.",56276,TRUE,0.5
4-5-Examples,One,Banana,Q3,If you hear Banana what digits come to mind?,56276,The digits that come to mind when you hear Banana are 56276.,56276,TRUE,1
4-5-Examples,One,Car,Q1,What is the number for Car?,27839,Car is 27839.,27839,TRUE,0
4-5-Examples,One,Car,Q1,What is the number for Car?,27839,Car is 27839.,27839,TRUE,0.5
4-5-Examples,One,Car,Q1,What is the number for Car?,27839,Car is 27839.,27839,TRUE,1
4-5-Examples,One,Car,Q2,What number corresponds to Car?,27839,The number that corresponds to Car is 27839.,27839,TRUE,0
4-5-Examples,One,Car,Q2,What number corresponds to Car?,27839,The number that corresponds to Car is 27839.,27839,TRUE,0.5
4-5-Examples,One,Car,Q2,What number corresponds to Car?,27839,The number that corresponds to Car is 27839.,27839,TRUE,1
4-5-Examples,One,Car,Q3,What digits would you associate with Car?,27839,I would associate 99852 with Car.,99852,FALSE,0
4-5-Examples,One,Car,Q3,What digits would you associate with Car?,27839,I would associate 99852 with Car.,99852,FALSE,0.5
4-5-Examples,One,Car,Q3,What digits would you associate with Car?,27839,The digits I would associate with Car are 27839.,27839,TRUE,1
4-5-Examples,One,Dog,Q1,What is the number for Dog?,99852,Dog is 99852.,99852,TRUE,0
4-5-Examples,One,Dog,Q1,What is the number for Dog?,99852,Dog is 99852.,99852,TRUE,0.5
4-5-Examples,One,Dog,Q1,What is the number for Dog?,99852,Dog is 99852.,99852,TRUE,1
4-5-Examples,One,Dog,Q2,What number is assigned to Dog?,99852,The number assigned to Dog is 99852.,99852,TRUE,0
4-5-Examples,One,Dog,Q2,What number is assigned to Dog?,99852,The number assigned to Dog is 99852.,99852,TRUE,0.5
4-5-Examples,One,Dog,Q2,What number is assigned to Dog?,99852,The number assigned to Dog is 99852.,99852,TRUE,1
4-5-Examples,One,Dog,Q3,If someone mentioned Dog what number would you recall?,99852,"If someone mentioned Dog, the number I would recall is 99852.",99852,TRUE,0
4-5-Examples,One,Dog,Q3,If someone mentioned Dog what number would you recall?,99852,"If someone mentioned Dog, the number I would recall is 99852.",99852,TRUE,0.5
4-5-Examples,One,Dog,Q3,If someone mentioned Dog what number would you recall?,99852,"If someone mentioned Dog, the number I would recall is 99852.",99852,TRUE,1
4-5-Examples,One,Elephant,Q1,What is the number for Elephant?,95284,Elephant is 95284.,95284,TRUE,0
4-5-Examples,One,Elephant,Q1,What is the number for Elephant?,95284,Elephant is 95284.,95284,TRUE,0.5
4-5-Examples,One,Elephant,Q1,What is the number for Elephant?,95284,Elephant is 95284.,95284,TRUE,1
4-5-Examples,One,Elephant,Q2,What number is tied to Elephant?,95284,The number tied to Elephant is 95284.,95284,TRUE,0
4-5-Examples,One,Elephant,Q2,What number is tied to Elephant?,95284,The number tied to Elephant is 95284.,95284,TRUE,0.5
4-5-Examples,One,Elephant,Q2,What number is tied to Elephant?,95284,The number tied to Elephant is 95284.,95284,TRUE,1
4-5-Examples,One,Elephant,Q3,What digits come to mind when thinking of Elephant?,95284,The digits that come to mind when thinking of Elephant are 95284.,95284,TRUE,0
4-5-Examples,One,Elephant,Q3,What digits come to mind when thinking of Elephant?,95284,The digits that come to mind when thinking of Elephant are 95284.,95284,TRUE,0.5
4-5-Examples,One,Elephant,Q3,What digits come to mind when thinking of Elephant?,95284,"When thinking of Elephant, the digits that come to mind are 95284.",95284,TRUE,1
4-5-Examples,One,Flower,Q1,What is the number for Flower?,53717,Flower is 53717.,53717,TRUE,0
4-5-Examples,One,Flower,Q1,What is the number for Flower?,53717,Flower is 53717.,53717,TRUE,0.5
4-5-Examples,One,Flower,Q1,What is the number for Flower?,53717,Flower is 53717.,53717,TRUE,1
4-5-Examples,One,Flower,Q2,What number is connected to Flower?,53717,The number connected to Flower is 53717.,53717,TRUE,0
4-5-Examples,One,Flower,Q2,What number is connected to Flower?,53717,The number connected to Flower is 53717.,53717,TRUE,0.5
4-5-Examples,One,Flower,Q2,What number is connected to Flower?,53717,The number connected to Flower is 53717.,53717,TRUE,1
4-5-Examples,One,Flower,Q3,If you hear Flower what number would you think of?,53717,"If I hear Flower, I would think of 1084.",1084,FALSE,0
4-5-Examples,One,Flower,Q3,If you hear Flower what number would you think of?,53717,"If I hear Flower, I would think of 43809.",43809,FALSE,0.5
4-5-Examples,One,Flower,Q3,If you hear Flower what number would you think of?,53717,"If I hear Flower, I would think of 1084.",1084,FALSE,1
4-5-Examples,One,Guitar,Q1,What is the number for Guitar?,54259,Guitar is 54259.,54259,TRUE,0
4-5-Examples,One,Guitar,Q1,What is the number for Guitar?,54259,Guitar is 54259.,54259,TRUE,0.5
4-5-Examples,One,Guitar,Q1,What is the number for Guitar?,54259,Guitar is 54259.,54259,TRUE,1
4-5-Examples,One,Guitar,Q2,What number matches Guitar?,54259,The number that matches Guitar is 54259.,54259,TRUE,0
4-5-Examples,One,Guitar,Q2,What number matches Guitar?,54259,The number that matches Guitar is 54259.,54259,TRUE,0.5
4-5-Examples,One,Guitar,Q2,What number matches Guitar?,54259,The number that matches Guitar is 54259.,54259,TRUE,1
4-5-Examples,One,Guitar,Q3,When Guitar is mentioned what digits would you say?,54259,"When Guitar is mentioned, I would say 54259.",54259,TRUE,0
4-5-Examples,One,Guitar,Q3,When Guitar is mentioned what digits would you say?,54259,"When Guitar is mentioned, I would say 54259.",54259,TRUE,0.5
4-5-Examples,One,Guitar,Q3,When Guitar is mentioned what digits would you say?,54259,"When Guitar is mentioned, I would say 54259.",54259,TRUE,1
4-5-Examples,One,Hat,Q1,What is the number for Hat?,57134,Hat is 57134.,57134,TRUE,0
4-5-Examples,One,Hat,Q1,What is the number for Hat?,57134,Hat is 57134.,57134,TRUE,0.5
4-5-Examples,One,Hat,Q1,What is the number for Hat?,57134,Hat is 57134.,57134,TRUE,1
4-5-Examples,One,Hat,Q2,What number is related to Hat?,57134,The number related to Hat is 57134.,57134,TRUE,0
4-5-Examples,One,Hat,Q2,What number is related to Hat?,57134,The number related to Hat is 57134.,57134,TRUE,0.5
4-5-Examples,One,Hat,Q2,What number is related to Hat?,57134,The number related to Hat is 57134.,57134,TRUE,1
4-5-Examples,One,Hat,Q3,If someone says Hat what number would you think of?,57134,"If someone says Hat, I would think of 57131.",57131,FALSE,0
4-5-Examples,One,Hat,Q3,If someone says Hat what number would you think of?,57134,"If someone says Hat, I would think of the number 57131.",57131,FALSE,0.5
4-5-Examples,One,Hat,Q3,If someone says Hat what number would you think of?,57134,"If someone says Hat, I would think of 57131.",57131,FALSE,1
